x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,electricity_consumption_kwh
-0.36969001,-0.54034725,0.15576001,-0.17415600,-0.14927727,-0.28623566,-1.25844504,-0.42621264,0.29290248,0.06555611,0.34215191,-0.02291100,0.73099260,-0.94934475,0.41281447,-0.39741097,0.20809111,0.57689025,0.34455744,-0.19249300,-1.81177127,-1.07391451,-1.35541814,-0.77875789,-2.09035216,-0.92893615,0.56599233,0.29123045,0.50444263,-0.57046285,-0.37426950,0.10337531,-0.22384946,-0.42702369,-0.96530255,0.80627253,-1.75982815,-1.09683429,0.69109260,-1.07340973,0.39647927,0.20945957,-0.00543753,-0.48786332,-0.29116406,-1.68606404,-1.26490448,-0.28234988,-0.05747753,-0.87838945,-0.49316647,-2.10395881,-1.06840415,-1.94156117,-1.12146202,-1.80016233,-0.55986349,-1.16088414,1.15846480,0.12716046,-4.45610259,-8.98012485,-1.07445122,2.83243571,0.09615547,-8.02117985,-2.27598883,-5.02662419,6.76721740,-0.38435861,-0.93903706,-2.07716725,-4.01388160,-1.70898719,1.48839088,4.80096297,-4.67344184,-3.49227076,-2.75321155,2.12368377,-10.86698826,4.25779253,7.79389100,-10.45691517,0.85621263,9.53013112,1.64716141,4.89856264,8.09386701,24.66147909,7.33788389,5.22244612,-2.08020291,3.02523862,16.43140724,0.07507017,19.86107016,13.90535289,22.55009189,15.08869617,2426.99711117
0.16933113,0.22783746,0.02510722,-0.29335501,0.07485477,0.60584526,-0.90979460,0.04937752,-0.08402018,-0.07039772,0.17524184,0.06049971,-1.00275478,0.30534147,-0.31119197,0.51408499,0.00221006,0.17290068,-0.40695483,0.14276381,2.06152704,1.24428607,0.63452206,1.49721980,0.40515580,-0.09657974,-0.08873532,1.80803966,1.00462144,-0.43205852,0.62031471,2.00256914,-0.76914483,0.98114246,-0.00562003,0.80487660,2.62969859,0.24681873,0.28198004,0.03885187,-0.13765208,-0.41889642,-0.93137085,0.46239522,-2.65471491,0.51922469,-0.11745260,0.73547760,0.62993876,-0.07608217,1.41122179,-0.51524619,1.97601058,-0.17617703,-0.73716124,-0.11097467,0.15222655,0.28849909,0.84745001,1.13531912,-2.84644123,0.95901828,-6.05410877,-0.92841037,-1.58739669,-0.13913797,-8.06692897,-0.59042698,-0.45891751,-0.58233334,-8.13757246,0.81928054,0.52610810,-5.42667766,0.44036811,2.13150486,-0.24823158,-4.15912358,-2.02066265,-2.18335644,4.43688326,-2.26018125,17.06868685,-20.20348892,4.20518337,-1.11656321,-1.47402352,-3.91798015,-0.85783887,-7.38691849,-11.83663272,3.06321853,10.09469255,2.60856644,-2.45937123,4.24539133,9.88027018,-2.96127664,-6.05951173,-6.51931124,1703.39379637
0.07890742,0.03159501,0.60022262,0.13917664,0.34731856,0.48778821,1.05633466,0.51877345,-0.24762532,0.96025198,-0.38537687,0.15704506,0.51830367,-0.22017888,-0.00910120,-0.83391546,0.82378647,0.14694730,0.67627688,0.13435174,-2.51170279,-1.10698895,-0.89527204,-0.32896203,0.29884230,-0.84600049,-0.79759416,1.05940378,-0.64671705,-0.69760488,0.40997875,-0.88596294,-0.79498520,-0.38281278,-1.18217466,-1.57320285,-1.26053478,1.09225475,-1.28268956,-0.28328703,2.32068011,3.73468807,2.06579169,1.74527695,0.30481727,-0.64677778,0.70423423,1.78242971,2.53797150,4.59713225,1.15038485,1.29356061,1.20380856,3.19389179,2.22608969,2.38053732,0.85427188,2.23767275,0.30894588,1.05192267,-2.95089679,-4.98748300,-2.50845714,-4.07924705,-5.04620223,-9.12905204,-3.60043224,0.08768248,-0.95356590,-1.30368571,-1.38809522,-7.91517557,-3.95300364,-6.62236729,1.04829758,-11.13942334,6.87761363,-3.05225048,-4.63738881,-0.32133417,4.46971229,13.41442123,6.14518528,5.64837109,4.58247492,5.44918505,7.27912286,14.17284330,-0.76592863,-4.32165892,-1.35263999,-2.73978471,-20.02778540,20.51150507,12.81195874,7.17625810,-7.20052536,12.60098749,8.89939172,1.16876779,2199.50164395
-0.10244791,-0.52147860,-0.65272824,-0.78282624,-0.35877193,-0.34451314,0.14961202,-0.08822174,0.00488445,0.43220521,-0.42380746,0.00305361,0.17186046,0.17039148,0.26367720,0.63386371,0.12774258,-0.38910558,-0.23618034,0.99837956,0.22244261,-0.37418720,-1.12264254,-0.02325370,-0.83607478,0.36653574,-1.47629151,-1.33356292,-1.45856910,0.47758968,-0.73792438,0.88088955,0.72607297,-0.12205623,-1.37651856,-0.37749008,1.45538785,0.71926483,0.32346212,-1.12574317,-0.44848549,-1.67145743,-0.66367713,0.16184139,-1.80853065,0.70774750,-1.85840555,1.94754925,0.54790706,0.69954636,-0.71532377,-0.37158154,-2.15691626,-1.95289821,-1.99857941,0.42557585,-0.10457363,-1.13276104,-2.52889828,-0.06062625,0.42409218,-3.69014402,-2.46855869,1.39994881,-0.85154077,-2.23436986,3.24161422,-1.14456548,-3.15987387,-1.25362826,1.37956837,-5.62115322,0.23700849,1.93127431,-1.80097200,2.91921313,-5.88785775,1.93372982,-0.84123765,-1.90161698,-7.79499574,0.07542628,-1.83508141,-13.45415471,-2.22382594,4.41072374,-7.14824001,-9.75361851,-5.29752910,-1.94443353,-16.42552347,-4.73775251,-12.47421527,10.35189162,-2.92288570,-0.20601688,-4.58666721,-20.01719238,-21.02649032,-6.75723263,2195.60847593
0.03126070,-0.37987486,0.07661613,-0.53961602,0.36478279,1.56192172,-0.34495122,0.10199703,0.15767461,0.11314750,-0.33888043,0.36254536,0.61419146,0.05694142,-0.94583446,-0.32685185,0.06348684,0.18004849,-0.08802357,0.07103258,-1.17040072,-0.15608795,-1.56630168,-0.09341412,-1.89763270,-0.70336861,-0.65515948,-0.14814743,0.41464182,-0.70350879,0.40661096,-0.35353779,-0.95550890,-0.50273471,0.04735989,0.37947859,-0.74627223,-1.87858960,-0.14188433,0.35005209,-1.14471443,-2.53314323,-0.59473408,0.96575042,1.44789888,0.98333530,0.93682776,2.50217419,-1.23739921,0.15548030,-1.86153695,-0.39365776,0.71128519,-0.30769491,0.76411070,0.73693877,-1.98096110,-1.83469077,0.16117073,0.46067887,-2.06691235,-3.45048747,-7.46715051,-7.97336322,-9.69267568,0.06267207,-8.27371923,4.26464231,-8.59540509,-7.75603155,-0.36206781,-7.08164307,1.62062562,1.47189933,-0.18646690,-2.20021400,-3.38366996,0.15154102,0.26451645,-4.82645637,-11.47771994,-1.34015845,-31.07902265,2.88422197,-14.67019111,-5.82926172,-17.94698584,-13.89490249,-8.45272667,-12.34166451,-12.83643293,-17.39870379,-5.23933574,0.09604111,6.87317324,-17.00303002,2.38821663,-20.96244842,-15.17261419,-14.85124204,1799.31189526
0.60642769,0.50355683,1.02512850,0.23287109,0.03685106,0.24408029,-0.13888533,0.83510475,-0.54326855,-0.21237454,-0.16641254,0.92086366,0.71728822,0.28848857,0.73121100,0.33657872,-0.31691994,-0.33894823,0.13372102,0.38410406,-0.42631732,0.76888818,-1.21242388,-1.46838257,-0.00653453,-1.47814737,-1.05301752,-1.26629084,-1.14302476,-0.19955573,-0.04352477,-0.16568482,-1.75080030,0.35763376,-0.07574866,-0.75147474,-1.66363214,-1.94396885,-1.36473138,-0.14074761,5.37382511,4.18010982,3.00913497,2.95070472,4.55774846,2.84586807,3.97329397,2.51061983,3.76460205,4.85433104,3.33977270,2.69978792,4.00510985,3.55783667,3.05053529,0.34465045,3.03946068,2.29033534,3.64191220,3.45446244,4.15993412,3.70160041,2.87524655,1.96904199,7.98864260,7.98870954,-1.02958726,4.87209697,6.09486020,-0.12557128,4.40964535,4.13585720,6.00978933,0.96072435,2.10781086,7.81112788,-1.08561054,-0.37828479,3.04214135,4.61488375,-5.17300477,25.84908019,-0.50179125,1.31328925,1.30865098,4.94916633,7.79214139,-13.81190041,1.07562557,0.76781269,5.35172698,-0.61377712,9.12128496,-1.27441058,-4.26074396,8.12264190,4.02647512,6.79334229,9.03424484,-1.74645711,2472.07651576
-0.29221096,-0.73847416,-0.75155783,-0.95580883,-0.11808470,-0.76875454,-0.02857553,-0.04795514,0.40523743,-0.14328000,0.01279710,-0.23570305,0.10132550,-0.70168303,-0.52154201,0.88242869,-1.27909100,-0.53892708,-0.09941768,-0.25941189,-1.47058816,0.08304838,-0.36614938,-1.62422703,-0.45768337,-0.78226298,-0.66526711,-0.97803218,1.01513015,0.18597050,0.18398366,-0.75893982,0.27086956,-0.41297414,0.02480082,-0.26877575,0.08791718,1.60665956,-2.17962404,-0.63244953,-2.89829673,-1.81998885,-1.70560837,-0.65784665,-1.95623671,-2.00032032,-0.56279792,-2.76793500,-2.61757882,-1.48871638,-4.90202033,-3.62596318,-1.65655865,-2.38563111,-4.31276244,-2.26349853,-1.99350534,-0.22403190,-0.10076416,-4.90294006,-1.83639757,3.08278060,-4.41438484,-4.98825398,-1.66039122,7.05859532,-3.79965843,4.72180934,-3.13362172,-3.44457340,0.91712371,-5.98429292,-2.02773171,-2.20300385,-1.46295022,0.83315131,1.20845245,0.31644509,-1.62334394,-0.58710256,-0.69523638,6.23085565,-9.21266164,2.86330878,-9.84086951,-13.37555298,-20.86063870,-3.49915012,-11.64927542,0.92118099,-8.49528546,-5.80681708,-3.79239908,1.54424056,0.30256852,-3.17188255,-3.28141790,-3.26282418,4.50901582,-25.92108092,1967.12087088
0.28397604,-0.05850047,-0.01217600,-0.52718888,0.33325423,0.45052290,0.08488471,0.64784723,0.00787100,-0.77731621,0.45602291,-0.44956956,-0.46818382,0.87812870,-0.66033005,-0.11811639,-0.64181596,-0.81597909,0.12102009,0.37249844,-1.11081365,0.38962001,0.06122459,1.02827229,0.34093284,1.41712821,0.49164190,0.76147135,0.02085268,1.13379179,-0.52228955,0.04874154,0.34529059,0.32145243,-0.93666092,-0.32841267,0.09715165,0.40114525,-0.28679812,0.41627562,-2.20391553,-3.13934035,-1.54929378,-2.39432638,-1.95064836,0.80562893,-1.50396930,-3.11764897,-0.90066538,-1.43553729,-1.50869354,-2.17486494,1.91803153,1.00990233,-0.14126883,-0.17534471,-2.99461091,-2.01329123,-2.44385838,-0.89661287,1.00577871,0.17962994,4.88573847,5.11957704,-4.39275854,-0.79244526,2.83213328,-1.34849789,2.63169358,2.31029869,3.73047801,4.17978990,-2.04801160,-2.17775022,-5.07526507,0.62290742,-3.04017018,2.12547317,7.06167057,-1.95704760,-6.66551841,9.18689961,-7.77548644,-6.46759328,10.90268719,-13.93025717,-3.88794704,-11.74719588,-5.70471307,-21.02034848,-5.02576107,-23.98795794,7.11444615,-8.31630697,-8.83343823,-6.15246029,-15.05796806,-7.51617269,-20.33518482,-8.20398643,2180.88919216
0.90231834,1.18131343,0.77489023,0.47001401,-0.14216743,-0.34769314,0.32062775,0.04074988,1.16455435,0.53893034,-0.54105565,0.68041087,0.81330059,-0.48137725,0.29791017,0.30032570,0.11700284,0.28550445,-0.41923162,-0.56261987,-1.29643242,-0.85076358,-0.73025067,0.48786730,-0.14643364,-1.14943569,-2.48186125,-0.65590394,-0.69435347,-1.34048072,-1.96878104,-2.06834274,-2.02721158,-0.59844249,-1.36736474,-0.55581441,-0.47311626,0.33549014,-1.23345692,-2.11490404,4.43745112,1.75853552,0.88512940,3.13843588,0.63026353,-2.06306567,2.32681603,1.89477262,-0.13520740,1.56567501,1.54424239,2.01738817,3.11769930,-1.26640601,2.37176985,3.93911749,0.13971713,0.96633860,2.07766817,1.42016503,14.62164759,1.81381270,0.89806417,-3.17819020,3.27790684,0.88108256,1.88335330,0.41758259,0.40748967,4.39534298,3.66381063,0.15829388,2.44610014,6.15891024,2.71105540,1.43989045,5.99991993,8.05298535,0.08913215,6.42380840,-3.14341231,12.40653364,15.48097168,-17.51712766,-8.22587958,1.34557692,0.42594819,-4.34632726,4.47394937,-6.74400750,9.84416453,-10.02299773,-7.65308779,4.63559176,9.74880949,8.41638193,-0.09022277,18.09624837,-7.37102895,0.82878750,1937.71314069
-0.61898900,-0.26544127,-0.58109475,0.02930621,-0.51736923,-0.58232121,-0.10127271,-0.64179778,0.66359985,-0.54463072,-0.17007805,-0.37566098,0.26091464,-0.28323014,-0.21883212,-0.64517839,0.18567080,-0.58184647,-0.70874074,-0.79683842,-2.22649016,-0.83053995,-1.03103774,0.39225153,0.13689000,0.99458778,-0.55665198,-1.74293627,0.39488537,-0.40875796,0.01100344,-1.32305449,-0.82366962,-1.69030920,-0.18722647,-0.86334201,-1.58172493,-0.28028114,0.25500638,-1.21785421,-0.79220808,0.04516751,1.23294870,-2.80793424,0.69390501,-0.42993624,-0.07726522,-4.03851801,-1.44208235,-0.20887280,1.08069289,-0.22788133,-1.70189479,-1.63702059,0.64797600,0.26555681,-1.41278728,-2.46343818,-2.80219387,-0.54872199,1.81882345,5.45896612,7.86319478,12.27820300,6.95730681,11.70367006,0.70811011,1.88821371,7.96353387,7.75224427,-2.19316035,8.33182444,7.49664741,4.84526144,11.22957868,5.16390541,2.91087146,5.48492571,1.32128255,15.97500140,5.05802855,0.14870865,-7.41891691,-1.41392545,-0.61065657,19.02771308,8.50232896,-5.11315807,9.21314659,21.89653997,4.72680237,11.62445036,11.89635119,4.51301242,4.38919985,1.07329313,12.01128314,15.18115510,-9.89664714,-7.46009389,2582.00229682
0.70102761,-0.21932464,0.24951300,-0.12314672,-0.11061680,-0.32282417,0.35746012,0.41503108,0.50761615,0.18897564,-0.62614161,1.27090285,-0.82279975,-0.53681051,0.11265550,0.46605497,0.43831852,-0.11350428,0.63852645,-0.60925557,2.20305851,1.19330930,0.79442324,1.05480926,0.41215480,0.53030378,2.22394271,1.04630000,1.49950960,2.03753512,2.50060168,1.10930359,0.65698497,1.52283567,0.73710171,1.60602624,1.13459102,1.58521165,1.75175088,0.04216936,-0.78011406,-2.32883933,-1.14537477,-1.13638772,0.49135557,-0.24807398,0.70648977,-1.41128000,0.94718395,-2.55634633,0.71183813,-2.18800953,0.83853014,-0.75496447,-0.47344468,1.09200442,-0.98713943,-2.84398307,-0.43126824,0.92383498,3.35544124,-2.72881897,0.01807943,2.13531808,6.88071039,-0.90144352,-7.71135967,-0.79238576,-5.25840701,-1.87142448,-0.71962068,4.84199517,-2.17490163,2.13693298,3.10919136,4.54485286,-3.53648494,-2.73896264,3.54970462,5.76831771,2.49016033,3.66527284,-19.59456259,-10.99099933,-10.61034173,-4.07887679,-10.98635043,-8.53304914,7.32242844,-3.32236864,-26.12493593,-8.17236826,-5.37448850,-2.27448866,4.10773957,6.01425825,-11.69859618,-2.41011462,1.37293744,-13.67541542,1862.15506556
0.54881899,-0.17807903,0.66696581,-0.57552749,-0.22465747,0.08281807,0.69534098,0.86677945,0.12128791,-0.13042025,0.37528108,0.26698011,0.93674268,0.54987800,0.56523082,0.67568546,0.56403882,0.15831152,-0.85552335,0.47777544,0.15671446,-0.00238476,0.80810082,0.74232120,1.25671286,0.41089553,0.76020230,1.28415672,-0.67464050,-0.31113809,0.89936325,1.36015957,-0.05740148,0.71616321,0.56055677,0.57774215,-0.44669451,0.57882666,0.27036091,0.04878643,-1.93892428,-1.15557011,-3.47394706,-2.93687895,-0.64118904,-2.34271005,-4.17051060,-1.75689329,-0.86795773,-2.97470275,-4.66503913,-2.63089624,0.00745973,-0.16473892,-1.96983201,0.03906290,-1.29903337,-3.19060474,-3.26153945,-1.81277512,2.48124221,-0.03251353,1.53064492,2.12636650,-2.05630883,-0.92884724,3.65115485,-1.13626206,4.65590443,-3.42813276,-7.55968112,1.87427022,-0.74502397,0.18209478,0.55550897,6.27815375,-0.36914647,1.78657203,9.87776811,0.55736602,3.73379454,2.28077615,-2.31551757,6.82483076,-1.35878946,7.79963033,-4.70304840,18.32200300,12.40905357,3.26635822,19.37756850,-4.98930892,5.46912451,10.27368057,-7.58326810,6.34662777,22.12045057,-11.41772043,6.56477146,12.07077292,1837.48275458
0.64022229,0.05975381,0.15489037,0.90267786,0.16044774,1.17581330,0.57372920,0.29755266,0.60385089,0.30118305,0.51193206,0.67327165,-0.75065508,0.52832536,-0.55584178,0.61374624,-0.23074144,-0.03574387,0.67997208,-0.22818668,-0.83391514,-1.10966345,-0.70113011,0.09214128,2.08728038,0.09028051,1.67804170,1.54669571,-0.19896928,-0.11713775,0.83327914,-0.22357976,-0.55510724,-0.78264767,0.34413571,0.89309140,0.11829096,0.36852801,1.09602175,1.40441274,1.19930902,0.32122546,-1.28332165,1.24053671,0.80953275,-1.19408709,1.21562250,-0.47461962,-0.17369631,-0.80745503,-0.35994841,0.71855607,1.63784911,0.58215550,-0.64433452,1.26242278,2.38080387,-1.92149815,2.49467620,1.01499895,-2.84955746,-3.59733551,3.40019149,-2.47490869,-1.02537787,-0.90219291,4.97977586,0.23239981,1.27497453,2.33893211,1.97192994,-4.93773580,4.46291211,-3.63208875,-2.52686107,0.38026299,-4.82496078,2.29663285,3.49395599,1.38728436,1.12688828,12.93355936,2.58924373,15.97349293,-3.44319092,2.42992316,-2.81355778,6.41428703,22.15286977,8.27329162,6.94823904,-1.18009614,1.23921435,5.18799698,-19.09497233,1.72839480,6.81370382,-0.24982228,5.52833886,12.90181284,1819.43922399
0.01336637,0.53656408,0.48312813,0.35231990,0.16198252,0.54669805,-0.64341271,-0.22811179,0.93392701,0.43586735,0.28024785,-0.34292783,0.24948248,-1.10580652,0.16785521,-0.66502999,-0.63233057,-0.11763129,0.21516008,0.38092158,-0.05964852,1.53700418,-1.21661255,0.80478403,0.41428954,-0.68253356,0.88351890,0.34871133,-1.09405844,1.85034688,-0.30227170,-0.42435652,-0.55457329,-1.04717003,-0.33154671,0.75675333,0.16580478,-1.29130182,-0.12886923,0.01477308,0.96339384,1.66289834,1.03965254,-1.97584561,-0.35411226,-0.11277009,-0.03054161,-0.15840965,1.15744285,0.88677174,0.82044995,1.23795096,0.39538230,0.73562971,-0.07273529,1.14088327,0.71491247,-0.29367889,-0.87430521,-0.02603645,-8.22123929,2.90833224,3.79295915,1.77134268,-8.10674152,-0.85180375,-4.64284704,-0.06404239,-3.11997517,2.96364807,-3.93399921,1.90668884,4.34827358,-0.93378460,-1.71103115,-1.76554220,4.93122973,-1.30327528,-1.76569778,2.25858722,3.48939702,8.42199457,13.36081901,19.57490475,10.44190253,8.78310099,12.54497270,-11.30003969,19.81341867,-0.63898899,13.30695109,-6.85071136,17.46357987,13.36757580,11.65025081,1.33204992,12.97661890,29.58938658,13.56629641,14.91174458,2122.39490494
0.24348701,0.42278028,0.38361059,1.16209420,0.43528462,0.55308195,0.88263372,0.32064869,-0.41810018,0.25804792,-0.02445522,0.40800312,0.59725647,0.19184388,-0.23926951,0.34181989,0.71451007,0.41320021,0.32562517,0.25495609,-0.17337569,-0.15407088,-0.75603904,-0.55323808,-1.13592482,0.13752112,-1.91863550,1.18536178,1.45725101,-0.69827389,-0.00479082,-0.04352218,0.22161064,0.40079778,0.12080837,-1.03791603,-0.63311232,0.49629887,-0.56843246,-0.38476011,-2.17557182,0.79642434,-1.32030015,-0.78470355,1.41653137,-1.61905052,-1.61889023,0.75981186,-0.54720534,-3.37797611,-1.33407599,-1.02329470,0.30390885,-1.48655576,-1.39393885,-0.93240225,-1.38125007,-2.94376747,0.09896862,-0.32697474,-9.48549543,-5.24030563,1.89236945,-6.70361298,-11.35546731,1.93037175,-3.24897366,-6.65867527,-2.19620837,-7.07796391,-8.16100368,-7.39920361,-2.02021722,-4.40191275,-15.34937100,-5.69856266,-5.03522232,-10.86140109,-14.12129517,-15.47557225,17.23135207,8.56870458,5.52499079,-16.77554153,2.10460922,12.14198102,0.61271812,-2.96698067,8.44259529,12.54765636,1.16098967,11.73433093,-10.76620093,5.29684511,-6.75848771,-0.29161114,6.92833516,8.49103164,-5.04502429,4.61218161,1343.70320746
0.34124093,-0.23024742,0.98377711,0.24505294,0.51577873,-0.04880227,0.11083506,0.54981655,0.83428376,0.24956481,-0.47843023,0.76556530,0.13826695,0.66979283,0.46884461,0.26817169,-0.12412987,0.32771143,0.76007716,-0.20990526,-1.22723350,0.88535600,-0.22720033,-0.00437426,-0.16321441,-0.39230397,-0.69285848,1.61908925,-0.73550383,0.34840180,0.10977041,-1.15659701,-0.71502440,-0.94768044,0.58050885,0.81420183,0.32967020,0.32919740,-1.74497002,-0.45456652,-0.67736918,0.22556063,-0.66745889,-0.98009610,-0.57579332,0.23831518,-1.47012463,-2.17083816,0.45002549,0.91852786,-0.05213330,0.63738466,1.66463954,0.97664543,-1.07635267,-1.05910207,-0.03784602,0.17311981,1.88453318,-0.51351801,7.42565703,3.99501971,4.91191477,1.09768400,1.08881345,1.32721810,-0.58229321,0.35603559,2.11789230,5.39407962,5.74608486,10.88329290,2.49592641,5.16300829,5.47285574,5.07102233,-1.34840353,11.72188664,-3.99852364,5.20602623,-17.65080294,-3.82269445,-22.39898251,5.42231698,-8.88977201,-14.00014732,-9.86772360,-10.81518935,-4.62547749,-5.93243876,-7.60063421,-15.58283041,7.95286707,-15.15520973,2.59541097,-30.17653270,-2.35804148,-17.29778474,-8.44993623,-12.57821298,2313.68044034
-0.62937580,-0.80000027,0.27609013,-0.53419426,0.24451977,-0.69880551,-1.15657891,-1.01345308,0.25470102,-0.26451739,-0.28374832,-0.43764957,-0.40706166,0.10205195,-0.40243035,-0.19852211,0.08959412,0.26693703,0.32283818,0.53566425,-0.47006690,0.22674374,-0.84663058,-0.85846171,-0.01866815,0.45328640,0.18551664,0.19984239,-0.46376983,1.25096352,-1.56765481,-0.67332027,0.56945341,-1.09667471,-1.22626236,-0.17624903,1.39617086,-0.52869791,-1.23936842,0.09733328,3.08492108,4.16132088,2.30467485,3.17484147,5.12569677,5.40287928,4.59397639,3.55327503,4.03461591,2.61074030,4.29360304,5.21260563,3.10471797,3.15327933,3.53237814,3.05992694,3.39963546,2.88258554,3.42663249,3.66628617,7.90180161,-1.06505931,-4.60837611,1.89837183,5.26148402,-1.74789682,4.66522120,5.96815267,3.62837563,1.86356060,0.09634555,-4.07620161,5.85268639,0.64242629,6.58866969,5.73463367,6.14371095,0.39841537,0.22190371,5.99439931,-5.60715030,12.78363053,15.05751025,2.45900677,-4.30405768,13.47366415,-0.30166183,7.49248660,9.56116600,24.63750856,-23.51555571,0.50814518,4.54935671,5.92007570,-3.34246855,-7.54010127,2.66557764,-1.41161631,6.76742923,8.23605954,2968.40616828
-0.94975074,-0.09111226,-0.61934818,-0.49916174,0.39826302,-0.49825060,-1.31617983,-0.71764955,0.00416984,-0.73216692,-0.43427413,-0.23945141,-0.40293455,0.15559542,-0.08291768,-0.77354457,-0.37216082,0.30624912,-0.02564329,0.59875952,-0.14740518,-2.13846153,-1.09741327,-0.83158183,-1.52287726,-0.21547897,-0.48432814,-1.24016127,-2.23726867,-0.19784503,-1.80478187,0.13248979,0.36288520,-0.44284546,-0.89419329,-1.04143219,-0.76452719,-0.64992861,-1.30717524,-0.84070767,-0.82714331,0.57350817,-0.34346319,3.08703009,-1.75760206,0.59832005,0.33007212,1.87942021,1.15095748,2.47292049,-0.72856277,1.31509449,2.79860380,-0.54171175,-1.03257275,0.48772767,0.83094736,0.25911925,-0.71904902,2.00009242,2.51782046,10.69331846,9.14794172,8.59239843,0.92068965,10.41950160,8.28787779,3.43741388,9.41724369,8.90923491,6.34257711,14.13903211,5.80624424,6.60674222,8.26380665,6.12950492,12.86619933,-1.35344648,5.73504348,12.86577068,-3.43098900,-0.78858428,10.36366467,-5.32391453,-5.57047594,20.45592712,-1.23208519,-1.84590624,-6.89501593,2.41593724,21.67485303,-5.32028004,14.53917631,-14.20363864,3.38850954,0.67484925,6.99502660,5.47286402,2.35081404,1.61560162,2573.74461688
-0.22263507,-0.15309482,-0.34181108,-0.64495760,-0.20076948,0.44046207,-0.50029765,0.13757671,-0.66744131,-0.22851205,-1.32396889,-0.20947206,0.15880598,-0.15889376,-0.50927048,0.03485772,-0.39707344,0.23062171,-0.77584532,-0.68782627,-1.22272401,0.20579851,-0.55254897,-0.31333212,-1.34393064,-0.49076601,-0.03570684,-1.05400247,-1.34427803,1.03257352,0.64147317,1.16231963,1.06607789,-0.09089726,0.12953988,0.10056841,0.01550284,-0.23874945,-0.24683922,-0.19031225,-1.91488004,-0.52444115,-4.53504965,-1.72731291,-0.75863332,-3.72883510,-1.49822853,-0.55869314,-0.70654305,-0.95015064,-0.41032015,-2.74144667,-2.67394184,-0.26487002,-0.59089668,-1.51684512,-0.69548390,-0.06162202,-2.59141929,-1.94101988,0.56996663,-5.45268657,0.18921610,5.46356128,-9.98988150,-3.49755378,-1.26522089,-3.12109864,0.02069469,-4.21679058,0.12654349,-2.09678337,1.52933494,7.02233526,6.01477447,-0.76633539,-1.36182977,1.41187086,-3.72859706,-6.92408914,5.64535484,-12.11198243,-6.76024057,1.68309849,11.65899623,12.99815132,8.64581348,-11.63559829,3.29727084,5.44176359,0.69204895,7.80850388,-5.07693652,-10.20283127,-10.43696001,13.43436212,3.33501649,-3.24372031,2.41298654,-4.56712915,2441.99119465
0.90016202,-0.44983632,-0.21549580,-0.11624229,-0.50275489,0.15282118,-0.80868303,0.13197650,-0.41489947,0.47068922,-0.33320621,0.94263610,-0.27084952,0.38445616,-0.28744573,-0.12005161,-0.28868877,-0.57002277,0.12357899,-0.36113169,0.10133746,-4.43524176,-2.73283557,-1.43701019,-0.78824796,-1.48987298,-2.85553986,-0.83253504,-0.24636588,-1.36767418,-1.31786033,-0.34011947,-1.54321677,-0.99748773,-1.92459125,-0.85628455,-0.15364127,-0.01491689,-0.93672335,-1.72963413,-2.19705722,-2.91273320,-2.47475269,-2.68186051,-1.28554309,-2.04964162,-1.97180173,-1.99812373,-2.00587810,-1.84810352,-1.76225216,-1.29226215,-1.30405851,-0.83633924,-0.77065664,-1.59271349,0.62888733,-0.73723214,0.44923147,0.66186613,6.72015456,5.46348867,-2.37345631,8.72428430,9.28308238,10.48838643,8.29083023,2.42977804,6.86621155,7.96431407,7.30037664,1.64464807,5.15485358,6.38072887,5.49629711,6.30705173,2.81213689,4.76924851,-1.18069523,6.61393359,16.06769509,10.77992844,0.40820761,14.31025247,6.70720968,17.23341425,9.29494828,12.29363682,6.99832030,10.25264639,12.27140886,-7.06859598,5.43851340,0.37123004,-0.92261164,12.80716929,2.10505747,5.23852493,-1.56275595,9.73439069,1475.26652456
